9.08.2013;Дева;"
Сегодня Девам на миг покажется, что обстановка с финансами изменилась в самую лучшую сторону. Эту иллюзию создаст небольшое увеличение вашего банковского счёта. Но, увы, пересчитав расходы, запланированные на, вы быстро сможете понять, что имеющихся денежных средств явно маловато.
";;;;;;;;;;;
9.08.2013;Весы;"
Весы сегодня получат дельный совет от старших коллег по работе. В профессиональных делах вы раз за разом наступаете на одни и те же ""грабли"". Сегодняшний день поможет вам раскрыть глаза на свои ошибки и промашки.
";;;;;;;;;;;
9.08.2013;Скорпион;"
С самого раннего утра Скорпионы почувствуют себя ""на коне"". Отличное самочувствие, отсутствие проблем с финансами и в делах дадут вам полное право оставить работу в стороне, дабы провести весь день, наслаждаясь отдыхом и весельем.
";;;;;;;;;;;
9.08.2013;Стрелец;"
Стрельцы в очередной раз скажут огромное спасибо судьбе за тех людей, кто находятся рядом. Преданные друзья готовы раз за разом спасать вас из беды. Сегодня стоит вспомнить этот момент и искренне поблагодарить своих верных товарищей.
";;;;;;;;;;;
9.08.2013;Козерог;"
Козерогам в этот день не следует прислушиваться только к себе в попытках отыскать верное решение какой-то головоломки. Труднейшую задачу вам подкинут профессиональные дела, и лишь при помощи более компетентных коллег вы сумеете быстро справиться с ситуацией.
";;;;;;;;;;;
9.08.2013;Водолей;"
В сегодняшней жизни Водолеев остро ощущается отсутствие равновесия и баланса. Вы и сами не можете до конца понять, что для вас важней - самоотверженная работа или дела семейные? И лишь внимательно разобравшись с происходящим в своей душе вы сможете хоть как-то стабилизировать эти аспекты жизни.
";;;;;;;;;;;
9.08.2013;Рыбы;"
Этот день потребует от Рыб предельной честности. Ситуацию, которая сейчас сложилась в ваших профессиональных делах, следует донести без преувеличений и без прикрас до домашних. Любая ложь с вашей стороны, любое искажённое представление происходящего чревато со временем перерасти в непонимание и конфликт, ведь близкие точно не простят, что вы им столь наглым образом врали.
";;;;;;;;;;;
1.10.2013;Овен;"
Главной неприятностью для Овнов станет слишком мрачная и холодная погода. Сейчас, когда в вашей душе распускаются цветы, кажется странным, что за окном ненастная осень. Не поддавайтесь унынию не смотря ни на что и основные усилия направьте на гармоничное развитие нынешних отношений.
";;;;;;;;;;;
1.10.2013;Телец;"
Тельцам сегодня предстоит держать ответ перед ""власть имущими"". Заранее подумайте, с помощью каких мер вы сможете заручиться поддержкой вышестоящего руководства. Не позволяйте своей гордости одержать верх над логикой и здравым смыслом. Критику, услышанную в свой адрес, не воспринимайте в штыки. Будьте уверены в себе и сохраняйте спокойствие.
";;;;;;;;;;;
1.10.2013;Близнецы;"
Гороскоп на сегодня предвещает Близнецам массу приятных и одновременно волнительных событий. Весь позитив этого дня для вас сосредоточен на личных отношениях. Не исключено, что любимый человек сделает вам приятный сюрприз. Если вы одиноки, сегодня очень высок шанс встретить свою вторую половинку.
";;;;;;;;;;;
1.10.2013;Рак;"
Для Раковоктября станет относительно спокойным днём, в течение которого, однако, не исключены небольшие неприятные неожиданности. Сейчас у вас очень высок риск подхватить инфекционное заболевание в многолюдном общественном месте. 
";;;;;;;;;;;
1.10.2013;Лев;"
Львам сегодня предстоит вплотную заняться подготовкой к зимнему сезону. Освободите свой дом от скопления старых, ненужных вещей. Наведите порядок на месте работы. Пусть вас не пугает масштаб намеченных дел, ведь результат этих трудов будет заметен не только вам, но и всем окружающим.
";;;;;;;;;;;
1.10.2013;Дева;"
Счастье и радость Девам в этот день подарят дела на пользу близких. Весь свой оптимизм и веру в светлое будущее направьте на тех, кто по каким-то причинам скорбит и пребывает в унынии. Нет ничего дороже, чем радостный смех, и особенно тех, кому в настоящее время очень непросто.
";;;;;;;;;;;
1.10.2013;Весы;"
Весы проведут день с отличным настроением и прекрасным самочувствием. Вашей энергии с избытком хватит и на неотложные дела, и на приятное общение с близкими. Единственное, о чём не стоит забывать, находясь в дружеском коллективе - завтра снова рабочий день, а это значит, что алкоголь если и допустим, то в самом минимальном количестве.
";;;;;;;;;;;
1.10.2013;Скорпион;"
У Скорпионов сегодня велик шанс неожиданно получить дополнительные финансовые средства. Трудно сказать, откуда придут эти деньги, но можно смело утверждать, что суммы, которая свалится на вас словно с небес, будет достаточно на приятную покупку или на ужин в дорогом ресторане.
";;;;;;;;;;;
1.10.2013;Стрелец;"
Стрельцам стоит весь этот день провести в трудах на пользу своего карьерного будущего. Сегодня вам ещё ранним утром представится отличный шанс проявить свой профессионализм, трудолюбие и опыт. Постарайтесь выложиться на все 100, тогда ваша карьера уже в ближайшие дни резко поднимется в гору.
";;;;;;;;;;;
1.10.2013;Козерог;"
Козерогам следуетоктября провести как можно спокойней и проще. Не планируйте на сегодня слишком масштабных дел на работе. Лучше исправно отсидите положенные часы и поскорее спешите к любимому человеку. Не исключено, что вам сегодня устроят приятный сюрприз, романтический ужин или свидание в изысканном месте.
";;;;;;;;;;;
1.10.2013;Водолей;"
Для Водолеев сегодняшний день станет временем масштабных побед на личном фронте. Если вы давно хотите завязать серьёзные отношения, сегодня будьте внимательны в процессе знакомств. Очень высок шанс, что в вашей жизни появится человек, общение с которым будет иметь весьма интересное продолжение.
";;;;;;;;;;;
1.10.2013;Рыбы;"
Рыбам правильней всего этот день провести вместе с многочисленными друзьями и приятелями. Но как в будни организовать этот шумный коллектив, куда отправиться и чем заняться? Вариантов вы сможете найти огромное множество, было бы желание. Есть и универсальный способ, который устроит всех - сразу после работы организуйте домашнюю вечеринку.
";;;;;;;;;;;
2.10.2013;Овен;"
У Овнов внезапно появится творческий настрой. Даже не думайте обрывать на корню эти порывы! Лучше найдите ту сферу жизни, в которой вы наиболее сильны и где сможете реализовать свой потенциал в полной мере.
";;;;;;;;;;;
2.10.2013;Телец;"
Тельцы с самого утра испытают пессимистичный настрой и заметное ухудшение самочувствия. Слабость и апатия для вас - это следствия осенней хандры, которой вы позволили себе поддаться в последнее время. Исправит ситуацию ряд самых простейших мер - приятные эмоции от общения с близкими людьми и неторопливая прогулка по осеннему лесу.
";;;;;;;;;;;
2.10.2013;Близнецы;"
Близнецам сегодня предстоит романтический вечер в компании второй половинки. Даже если в вашей жизни пока нет любимого человека, не позволяйте себе скучать в одиночестве! Приведите внешность в порядок, отправляйтесь в кафе или в ночной клуб, то есть туда, где вы сможете завязать интересное знакомство.
";;;;;;;;;;;
2.10.2013;Рак;"
Гороскоп на сегодня советует Ракам не терять боевой настрой, не смотря на все проблемы и неприятности. Начало октября для вас не самый простой и удачный этап, выдержать который поможет внутренняя сила и спокойствие. Сложная ситуация в делах разрешится сама собой, осталось подождать совсем не много. Зато проблемы в личной сфере предстоит решать только вам, на это и направьте основные усилия.
";;;;;;;;;;;
2.10.2013;Лев;"
Львам сегодня предстоит сделать весьма непростой выбор. С одной стороны вы понимаете, что пойти на риск - значит быстро и легко осуществить давнюю мечту о стабильно высоком источнике дохода. И в то же время ваш мозг говорит, что риск хотя и дело благородное, но вы ведь можете потерять всё, что имеете. Не торопитесь принимать решение с горяча, прежде основательно просчитайте все варианты.
";;;;;;;;;;;
2.10.2013;Дева;"
Для Дев сегодня самое время задуматься над тем, как сделать свою жизнь в холодный сезон позитивнее и светлее. Создайте неповторимый домашний уют, найдите рецепт вкусного пирога, которым вы сможете угощать родных и друзей долгими зимними вечерами. Не упускайте из вида и такой момент - осень и зима отлично подходят для того, чтобы заняться своей внешностью и фигурой.
";;;;;;;;;;;
2.10.2013;Весы;"
Весы в течение всего дня будут сталкивать с многочисленными неприятностями и недоразумениями. Или отправленный вами файл затеряется где-то на полпути, или электроприбор внезапно выйдет из строя, или вы забудете сделать важный звонок. Одним словом, сегодня удача явно не на вашей стороне, будьте к этому готовы.
";;;;;;;;;;;
2.10.2013;Скорпион;"
Скорпионамоктября будет очень везти в делах, чего не скажешь о личной жизни. На работе вы успешно завершите ответственный проект, благоволит вам сегодняшний день и в плане деловых переговоров. А вот вечер принесёт лишь разочарование и боль, когда в процессе откровенного разговора любимый человек вам сообщит о своём желании закончить отношения.
";;;;;;;;;;;
2.10.2013;Стрелец;"
Стрельцам сегодня не стоит переживать по пустякам и тратить нервы на проблемы окружающих. Все, кто попытаются устроить вам скандал, будут удивлены, если вы ответите спартанской невозмутимостью и спокойствием. И большой ошибкой для вас станут ответные негатив и агрессия. Вы вряд ли сумеете доказать свою правоту, а значит время и нервы потратите впустую.
";;;;;;;;;;;
2.10.2013;Козерог;"
Козерогам следует держаться возле тех, кто старше, опытнее и мудрее. На работе наставником для вас сможет стать кто-то из старших коллег. В личных делах не отказывайтесь от помощи и участия со стороны близкого члена семьи или просто хорошо знакомого человека ""в годах"", которому вы целиком и полностью доверяете.
";;;;;;;;;;;
2.10.2013;Водолей;"
Самый правильный расклад для Водолеев на сегодняшний день - искренность и открытость в общении с руководством. Не пытайтесь казаться не тем, кто вы есть. Не перехваливайте свой профессионализм и возможности. Лучше честно признайтесь, что в ваших новых обязанностях есть момент, который вызывает у вас массу вопросов.
";;;;;;;;;;;
2.10.2013;Рыбы;"
Рыбам стоит направить усилия на сохранение тёплой атмосферы внутри семьи. Если вы не хотите, чтобы завтра разгорелся крупный скандал, сделайте всё, дабы потушить начинающийся конфликт ещё сегодня.
";;;;;;;;;;;
3.10.2013;Овен;"
Овны с самого раннего утра будут пребывать в отличном расположении духа. Ряд профессиональных и личных побед - это действительно веский повод, чтобы на какой-то момент почувствовать себя хозяином положения. Однако, у вас нет никаких причин останавливаться на достигнутом. Сегодня позвольте себе хорошо отдохнуть, чтобы начиная с завтрашнего дня дальше двигаться к вершинам признания и успеха.
";;;;;;;;;;;
3.10.2013;Телец;"
Тельцам сегодня предстоит судьбоносная встреча. Человек, с которым вы встретитесь в этот день, полностью изменит ваши привычки и модель поведения. В вашей жизни назревает череда крупных перемен, так не пытайтесь этому противиться.
";;;;;;;;;;;
3.10.2013;Близнецы;"
Гороскоп на сегодня не рекомендует Близнецам слишком сильно уходить в себя и свои личные переживания. Сейчас вами овладели эмоции, которые нужно прогнать как можно скорей. Согласитесь, уныние и тоска еще никого не сделали радостней и счастливей. Вам не желательно этот день проводить в одиночестве. Найдите людей, общение с которыми выведет вас из депрессии.
";;;;;;;;;;;
3.10.2013;Рак;"
Раками в этот день овладеют собственнические инстинкты. Вы можете устроить скандал из-за слишком фривольного (на ваш взгляд) поведения любимого человека. Не позволяйте, чтобы ревность помешала вам объективно оценить происходящее, ведь в порыве эмоций вы можете сильно оскорбить чувства второй половинки.
";;;;;;;;;;;
3.10.2013;Лев;"
Львам предстоит по-новому оценить свои профессиональные возможности. На работе ваши усилия в большинстве своём проходят мимо внимания руководства. Оплата вашего труда так же продолжает оставаться в привычном размере. Подумайте, если ваш оклад не растёт, есть ли смысл держаться за такую работу?
";;;;;;;;;;;
3.10.2013;Дева;"
Девами сегодня овладеют скука, тоска и апатия. Ни энтузиазма, ни особого рвения к профессиональным делам у вас в течение дня так и не возникнет. Чтобы хоть как-то развлечь себя на работе, придумайте интересную тему для разговора с коллегами. 
";;;;;;;;;;;
3.10.2013;Весы;"
Весы получат возможность в полной мере понять, что означает фраза ""сильное плечо"". А сильное плечо вам сегодня действительно очень понадобится! Когда в очередной раз профессиональные проблемы выбьют вас из колеи, вашей поддержкой и опорой станет надёжный коллега.
";;;;;;;;;;;
3.10.2013;Скорпион;"
Скорпионы в этот день станут урегулирующим звеном во время споров между ближайшими родственниками. Вам вполне понятны причины, породившие спор, тем не менее вы не хотите поддерживать ни одну из сторон конфликта. Это верное решение - сохранять нейтралитет. Тем более, что любой конфликт легко погасить, когда есть человек, способный сохранять выдержку и спокойствие.
";;;;;;;;;;;
3.10.2013;Стрелец;"
У Стрельцов намечается очень удачный день и в делах, и в межличностной сфере. Этому во многом поспособствует прекрасное самочувствие и позитивный настрой. Единственный аспект сегодняшнего дня, на который вам стоит обратить повышенное внимание - это необоснованные риски в финансовой сфере. Дабы сохранить капитал, не ставьте на кон все свои сбережения.
";;;;;;;;;;;
3.10.2013;Козерог;"
Козерогам следует больше чем в другие дни сконцентрировать усилия на профессиональной сфере. Если вы хотите, чтобы пенсионный возраст застал вас на этом месте работы, не забывайте не только исправно выполнять все дела, но и время от времени делать комплименты и похвалы в адрес вышестоящего руководства.
";;;;;;;;;;;
3.10.2013;Водолей;"
Водолеи будут погружены в море любви и романтики, которое дарит общение со второй половинкой. Ни на что другое у вас просто не останется сил. Особо не вините себя за простой в текущих делах, в конце концов их вы сможете закончить и завтра. 
";;;;;;;;;;;
3.10.2013;Рыбы;"
У Рыб сегодня не исключены перспективные деловые знакомства. Чтобы человек со связями и мощным авторитетом взял вас под своё крыло, достаточно правильно произвести на него первое впечатление. Просто будьте сами собой, с гордостью перечислите ряд своих профессиональных заслуг и не бойтесь смело заявить о своих амбициях.
";;;;;;;;;;;
4.10.2013;Овен;"
У Овнов сегодня будет непростой денёк в плане карьеры. Вы не только не сможете продвинуться вперёд, но даже рискуете потерять уже занимаемые позиции. Чтобы этого не произошло, постарайтесь вовремя улавливать настроения вышестоящего руководства.
";;;;;;;;;;;
4.10.2013;Телец;"
Для Тельцов сегодня практически полностью исключены какого-либо рода трудности на рабочем месте. Однако, чрезмерный энтузиазм и желание успеть закончить как можно большее количество дел не лучшим образом отразится на вашем самочувствии. За вечер постарайтесь продуктивно отдохнуть. Силы и энергию вам подарит общение с близкими.
";;;;;;;;;;;
4.10.2013;Близнецы;"
В этот день Близнецам предстоит упорно работать над собственным рационом. Да, со стороны всем кажется, что вы ярый сторонник здорового питания, но вам не удаётся обмануть себя. Если вы действительно хотите выглядеть ""на все 100"", вам всё-таки придётся отказаться от сладкого и от фаст-фуда.
";;;;;;;;;;;
4.10.2013;Рак;"
Ракам в этот день крайне опасно проводить какие-либо операции с недвижимостью. Даже если вам будет казаться, что сделка обречена на успех, нет гарантии, что в последствии вы не пожалеете о содеянном.
";;;;;;;;;;;
4.10.2013;Лев;"
Гороскоп на сегодня не советует Львам слишком доверять незнакомцам. Люди, которые появятся в вашей жизни в этот день, захотят воспользоваться вашей наивностью и доверием. Прогноз одинаково актуален и для профессиональной сферы, и для сферы чувств. Самое правильное для вас - на протяжении всего дня не терять бдительность.
";;;;;;;;;;;
4.10.2013;Дева;"
Девы! Смело берите в руки фотоаппарат и старательно фотографируйте каждый момент вашей жизни. Столько эмоций и впечатлений, как 4 октября, вы не получали уже достаточно долго. А самое главное, что этот день оставит вам только приятные воспоминания.
";;;;;;;;;;;
4.10.2013;Весы;"
У Весов сегодняшний день пройдёт в заботах о близких. Кому-то из ваших друзей потребуется экстренная помощь в весьма серьёзном вопросе. Не жалейте времени и сил на участие в судьбе своего товарища. Никто не знает, что завтра преподнесет вам судьба. Быть может и вы окажетесь в подобного рода ситуации.
";;;;;;;;;;;
4.10.2013;Скорпион;"
У Скорпионов будет на редкость спокойный денёк, который желательно провести рядом с близкими. Постарайтесь отпроситься с работы пораньше, ведь когда все родственники и излучают такую любовь и позитив хочется быть рядом с ними каждую минуту.
";;;;;;;;;;;
4.10.2013;Стрелец;"
Стрельцам едва ли не с самого утра захочется осуществить глобальные жизненные перестановки. Не рубите с плеча! Смена работы или партнёра в личных отношениях требует основательного подхода. Лучше начните перемены с того, что вам под силу прямо сейчас. Например, со своего гардероба.
";;;;;;;;;;;
4.10.2013;Козерог;"
Козероги будут вынуждены продемонстрировать свой авторитет перед младшими членами семейства. Если в очередной раз кто-то из детей будет действовать вам наперекор, спокойно, но строго, постарайтесь донести, что подобное поведение для вас неприемлемо.
";;;;;;;;;;;
4.10.2013;Водолей;"
У Водолеев не исключены крупные проблемы с деловыми партнёрами. Возможно, вы прекратите получать инвестиции в свой проект. Есть риск, что вас предаст кто-то из тех людей, кому вы всецело доверяли.
";;;;;;;;;;;
4.10.2013;Рыбы;"
Рыбам сегодня стоит уделить максимум внимания сфере чувств и межличностных отношений. Поговорите по душам со своим любимым человеком. Узнайте, какие проблемы волнуют его, о чём он мечтает, а чего сильно боится. В свою очередь искренне поведайте о происходящем в вашей душе. Эта беседа наверняка укрепит ваши отношения.
";;;;;;;;;;;
5.10.2013;Овен;"
Овнами с самого утра овладеет непонятная тревога. Не стоит искать причины, породившие эти эмоции в вашей душе. Куда правильней как можно скорей прогнать прочь депрессивные настроения.
";;;;;;;;;;;
5.10.2013;Телец;"
Сегодня очень удачное время для Тельцов в плане межличностных отношений. Есть вероятность, что благополучно разрешится давний конфликт, спор или иного рода разногласие. В свою очередь не отказывайтесь идти на контакт с тем, кто вас когда-то обидел.
";;;;;;;;;;;
5.10.2013;Близнецы;"
Близнецам в этот день уготованы многообещающие знакомства. Не исключено, что в результате плодотворного контакта вы сможете заручиться поддержкой влиятельных людей, способных заметно продвинуть вашу карьеру.
";;;;;;;;;;;
5.10.2013;Рак;"
Для Раков самое правильное решение на 5 октября - побыть в тишине и уединении. Ваша жизнь может стать лучше в несколько раз, если вы сами составите план, как добиться успеха и благополучия. Подумайте, что вы можете предпринять, дабы вывести свою жизнь на новый уровень?
";;;;;;;;;;;
5.10.2013;Лев;"
Львы сегодня смогут в полной мере насладиться красотой окружающей реальности. При первой же возможности посетите театр или музей, послушайте классическую музыку, оцените произведения живописцев. Одним словом в течение дня всячески обогащайте свой внутренний мир свежими впечатлениями.
";;;;;;;;;;;
5.10.2013;Дева;"
Гороскоп на сегодня советует Девам на время отказаться от активных дел в пользу здорового отдыха. Субботний денёк оптимально подходит и для того, чтобы нормально выспаться, и чтобы неторопливо заняться домашними обязанностями. Не корите себя, если до позднего вечера у вас так и не возникнет желание выбраться подальше из дома.
";;;;;;;;;;;
5.10.2013;Весы;"
Весы в течение дня не раз испытают гнев и раздражение на домочадцев. Если вы мечтали, что сегодня сможете полноценно отдохнуть, родные эти мечты разрушат едва ли не в одночасье. Внутренне подготовьтесь выполнить целый ворох домашних дел. Вечером же вам предстоит испытание посложней - неожиданный приезд дальних родственников.
";;;;;;;;;;;
5.10.2013;Скорпион;"
Вокруг Скорпионов сегодня будут царить оживление и суета. Ваша помощь потребуется всем и сразу. В стремлении поддержать всех вокруг вы оглянуться не успеете, как наступит вечер, в течение которого вам так же расслабиться не удастся.
";;;;;;;;;;;
5.10.2013;Стрелец;"
Стрельцам предстоит весь этот день провести за пределами дома. Ссоры и конфликты между друзьями потребуют незамедлительных действий с вашей стороны. Послав домочадцам воздушный поцелуй, вы поспешите решать проблемы своих нерадивых приятелей.
";;;;;;;;;;;
5.10.2013;Козерог;"
У Козерогов на сегодня не предвидится крупных проблем ни в одной сфере жизни. Субботу вам лучше всего провести вместе с семьёй. Пока осень окончательно не вступила в права, устройте с родными пикник на природе.
";;;;;;;;;;;
5.10.2013;Водолей;"
Водолеям 5 октября не желательно вступать в контакт с кем бы то ни было. Даже близкие люди не смогут понять причины, породившие ваши гнев и агрессию. Постарайтесь как можно скорей погасить негативные настроения. Лучше займитесь созидательным делом, например, составьте план своих действий на предстоящую неделю.
";;;;;;;;;;;
5.10.2013;Рыбы;"
Рыбам сегодня очень важно качественно и в срок выполнить данные ранее обязательства. Пусть на это вы потратите законный выходной. Осознание того, что вы честный и порядочный человек, значительно дороже, чем отдых.
";;;;;;;;;;;
6.10.2013;Овен;"
У Овнов могут начаться небольшие проблемы с самочувствием. Осенью стоит позаботиться, чтобы рацион содержал необходимое количество витаминов и питательных веществ. Не откладывайте этот вопрос на потом и уже сегодня обогатите свой рацион овощами и фруктами.
";;;;;;;;;;;
6.10.2013;Телец;"
Гороскоп на сегодня не рекомендует Тельцам возносить вокруг себя стену отчуждения и равнодушия. Происходящее в вашей душе будет легче понять, если своими переживаниями вы поделитесь с близкими.
";;;;;;;;;;;
6.10.2013;Близнецы;"
Близнецам стоит в этот день уделить максимум времени и душевных сил близкому человеку. Сходите в кино или на концерт, прогуляйтесь за покупками или просто побродите по осеннему парку вместе. 
";;;;;;;;;;;
6.10.2013;Рак;"
В сознании Раков сегодня могут произойти крупномасштабные перемены. Не исключено, что вы решитесь в одночасье изменить свою судьбу. Главное, о чём вам не следует забывать - любые перемены требуют серьёзной подготовки.
";;;;;;;;;;;
6.10.2013;Лев;"
Львам в течение дня предстоит не раз столкнуться с поломками жизненно важных приборов. Трудно поверить, что столько нелепых случайностей может произойти за столь короткий отрезок времени! Однако, вам следует чётко осознать, что любой прибор когда-нибудь выйдет из строя, а значит это не повод паниковать и тратить нервы понапрасну.
";;;;;;;;;;;
6.10.2013;Дева;"
Итог сегодняшнего дня для Дев целиком и полностью зависит от их умения контролировать собственные эмоции. Утром вам станет очевидно, что вы по непонятным причинам раздражены, подавлены, одним словом явно не в духе. Чтобы не испортить настроением всем вокруг, постарайтесь как можно скорей переключиться на волну позитива.
";;;;;;;;;;;
6.10.2013;Весы;"
Весам 6 октября потребуется помощь в решении бытовых вопросов. Ремонт электроприбора или устранение неисправности в вашем авто действительно лучше доверить профессионалу. К счастью этот ""профессионал"" находится среди вашего ближайшего окружения.
";;;;;;;;;;;
6.10.2013;Скорпион;"
Скорпионам сегодня следует бежать прочь из домашних стен, чтобы как можно полней насладиться свободой. Сделайте всё, чтобы получить в этот день право быть там, где вам самим того хочется. 
";;;;;;;;;;;
6.10.2013;Стрелец;"
У Стрельцов в этот день высок риск пострадать по вине мошенников и авантюристов. Наивно полагать, что предложение, поступившее от сомнительного вида людей, на самом деле окажется выгодным и перспективным. Конечно, вы можете пойти на риск, но при этом не забывайте о последствиях.
";;;;;;;;;;;
6.10.2013;Козерог;"
Козероги окажутся невольными заложниками обстоятельств. Ваши планы об увлекательной поездке в этот день поставят под угрозу мелкие недоразумения и случайности. Не исключено, что сломается автомобиль или ваши потенциальные спутники откажутся принимать участие в мероприятии.
";;;;;;;;;;;
6.10.2013;Водолей;"
Водолеям в течения дня предстоит выяснять отношения с любимым человеком. Мелкая ссора, которая грозит перерасти в крупный скандал, закончится ровно тогда, когда вы примите решение пойти на уступки.
";;;;;;;;;;;
6.10.2013;Рыбы;"
У Рыб намечается достаточно сложный день, способный заметно подорвать ваше эмоциональное здоровье. Все неприятности будут исходить от близких людей. Высок шанс, что вы получите компрометирующие факты относительно второй половинки или вас сильно разочарует кто-то из давних друзей.
";;;;;;;;;;;
7.10.2013;Овен;"
Для Овнов самой большой проблемой на сегодняшний день станут отношения с любимым человеком. Как бы ни было больно вам это признать, но порой только разлука позволяет понять, насколько искренними и сильными являются ваши чувства.
";;;;;;;;;;;
7.10.2013;Телец;"
Тельцы сегодня почувствуют невероятный энергетический прилив и захотят максимально продуктивно проявиться в работе. Упорная работа, безусловно, это очень хорошо! Однако, в течение дня хотя бы иногда вспоминайте об отдыхе.
";;;;;;;;;;;
7.10.2013;Близнецы;"
Близнецам в этот день предстоит упорная ""работа над ошибками"". Ваша карьера так и не продвинется вперёд до тех пор, пока вы тщательно не проанализируете допущенные осечки и промахи. Пусть на это вы потратите целый день, зато уже в ближайшее время сможете сделать заметный шаг вперёд в продвижении по карьерной лестнице.
";;;;;;;;;;;
